user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
186,11,Plus,19.99,failed,0.0,False
187,11,Basic,9.99,paid,9.99,True
188,11,Basic,9.99,failed,0.0,True
189,11,Plus,19.99,paid,19.99,True
190,11,Basic,9.99,failed,0.0,False
191,11,Premium,29.99,paid,29.99,True
192,11,Basic,9.99,paid,9.99,True
193,11,Basic,9.99,failed,0.0,False
194,11,Plus,19.99,paid,19.99,True
195,11,Basic,9.99,failed,0.0,False
196,11,Basic,9.99,paid,9.99,True
197,11,Plus,19.99,failed,0.0,False
198,11,Premium,29.99,paid,29.99,True
199,11,Basic,9.99,failed,0.0,False
200,11,Basic,9.99,failed,0.0,False
201,11,Plus,19.99,failed,0.0,False
202,11,Premium,29.99,paid,29.99,True
203,11,Basic,9.99,failed,0.0,False
204,11,Basic,9.99,paid,9.99,True
205,11,Basic,9.99,paid,9.99,True
206,11,Basic,9.99,paid,9.99,True
207,11,Basic,9.99,paid,9.99,True
208,11,Plus,19.99,paid,19.99,True
209,11,Basic,9.99,paid,9.99,True
210,11,Basic,9.99,failed,0.0,False
211,11,Plus,19.99,paid,19.99,True
212,11,Plus,19.99,failed,0.0,False
213,11,Basic,9.99,failed,0.0,False
214,11,Plus,19.99,failed,0.0,False
215,11,Plus,19.99,paid,19.99,True
216,11,Plus,19.99,failed,0.0,False
217,11,Basic,9.99,paid,9.99,True
218,11,Basic,9.99,failed,0.0,False
219,11,Premium,29.99,paid,29.99,True
220,11,Basic,9.99,failed,0.0,False
221,11,Basic,9.99,paid,9.99,True
222,11,Basic,9.99,paid,9.99,True
223,11,Plus,19.99,paid,19.99,True
224,11,Premium,29.99,failed,0.0,False
225,11,Basic,9.99,paid,9.99,True
226,11,Premium,29.99,failed,0.0,False
227,11,Basic,9.99,paid,9.99,True
228,11,Plus,19.99,failed,0.0,False
229,11,Plus,19.99,failed,0.0,False
230,11,Basic,9.99,failed,0.0,False
231,11,Basic,9.99,failed,0.0,False
232,11,Basic,9.99,failed,0.0,False
233,11,Premium,29.99,failed,0.0,False
234,11,Plus,19.99,failed,0.0,False
235,11,Premium,29.99,failed,0.0,False
236,11,Plus,19.99,paid,19.99,True
237,11,Basic,9.99,failed,0.0,False
238,11,Plus,19.99,paid,19.99,True
239,11,Basic,9.99,failed,0.0,False
240,11,Basic,9.99,paid,9.99,True
241,11,Plus,19.99,failed,0.0,False
242,11,Plus,19.99,failed,0.0,False
243,11,Basic,9.99,paid,9.99,True
244,11,Basic,9.99,paid,9.99,True
245,11,Plus,19.99,failed,0.0,False
246,11,Premium,29.99,failed,0.0,False
247,11,Plus,19.99,failed,0.0,False
248,11,Basic,9.99,failed,0.0,False
249,11,Basic,9.99,failed,0.0,False
250,11,Basic,9.99,paid,9.99,True
251,11,Plus,19.99,paid,19.99,True
252,11,Premium,29.99,failed,0.0,False
253,11,Basic,9.99,paid,9.99,True
254,11,Basic,9.99,paid,9.99,True
255,11,Basic,9.99,paid,9.99,True
256,11,Plus,19.99,failed,0.0,False
257,11,Plus,19.99,failed,0.0,False
258,11,Basic,9.99,failed,0.0,False
259,11,Basic,9.99,failed,0.0,False
260,11,Plus,19.99,failed,0.0,False
261,11,Basic,9.99,failed,0.0,False
262,11,Plus,19.99,paid,19.99,True
263,11,Basic,9.99,failed,0.0,False
264,11,Basic,9.99,failed,0.0,False
265,11,Premium,29.99,failed,0.0,False
266,11,Basic,9.99,paid,9.99,True
267,11,Basic,9.99,failed,0.0,False
268,11,Basic,9.99,paid,9.99,True
269,11,Basic,9.99,failed,0.0,False
270,11,Basic,9.99,failed,0.0,False
271,11,Basic,9.99,failed,0.0,False
272,11,Basic,9.99,paid,9.99,True
273,11,Basic,9.99,failed,0.0,False
274,11,Plus,19.99,failed,0.0,False
275,11,Plus,19.99,failed,0.0,False
276,11,Basic,9.99,failed,0.0,False
277,11,Basic,9.99,paid,9.99,True
278,11,Basic,9.99,failed,0.0,False
279,11,Premium,29.99,failed,0.0,False
280,11,Premium,29.99,failed,0.0,False
281,11,Basic,9.99,paid,9.99,True
282,11,Basic,9.99,failed,0.0,False
283,11,Basic,9.99,failed,0.0,False
284,11,Basic,9.99,failed,0.0,False
285,11,Plus,19.99,failed,0.0,False
286,11,Basic,9.99,failed,0.0,False
287,11,Basic,9.99,failed,0.0,False
288,11,Basic,9.99,paid,9.99,True
289,11,Basic,9.99,paid,9.99,True
290,11,Basic,9.99,paid,9.99,True
291,11,Plus,19.99,failed,0.0,False
292,11,Basic,9.99,failed,0.0,False
293,11,Premium,29.99,paid,29.99,True
294,11,Basic,9.99,paid,9.99,True
295,11,Plus,19.99,paid,19.99,True
296,11,Premium,29.99,failed,0.0,False
297,11,Premium,29.99,failed,0.0,False
298,11,Plus,19.99,failed,0.0,False
299,11,Plus,19.99,failed,0.0,False
300,11,Plus,19.99,failed,0.0,False
301,11,Plus,19.99,paid,19.99,True
302,11,Basic,9.99,failed,0.0,False
303,11,Basic,9.99,paid,9.99,True
304,11,Basic,9.99,failed,0.0,False
305,11,Premium,29.99,paid,29.99,True
306,11,Basic,9.99,paid,9.99,True
307,11,Basic,9.99,failed,0.0,False
308,11,Plus,19.99,paid,19.99,True
309,11,Basic,9.99,failed,0.0,False
310,11,Basic,9.99,paid,9.99,True
311,11,Basic,9.99,paid,9.99,True
312,11,Basic,9.99,paid,9.99,True
313,11,Basic,9.99,failed,0.0,False
314,11,Basic,9.99,failed,0.0,True
315,11,Basic,9.99,paid,9.99,True
316,11,Basic,9.99,failed,0.0,False
317,11,Basic,9.99,paid,9.99,True
318,11,Plus,19.99,paid,19.99,True
319,11,Basic,9.99,failed,0.0,False
320,11,Premium,29.99,paid,29.99,True
321,11,Premium,29.99,failed,0.0,False
322,11,Basic,9.99,paid,9.99,True
323,11,Basic,9.99,failed,0.0,False
324,11,Basic,9.99,failed,0.0,False
325,11,Plus,19.99,failed,0.0,False
326,11,Plus,19.99,failed,0.0,True
327,11,Plus,19.99,paid,19.99,True
328,11,Basic,9.99,failed,0.0,False
329,11,Plus,19.99,failed,0.0,False
330,11,Basic,9.99,paid,9.99,True
331,11,Plus,19.99,failed,0.0,False
332,11,Basic,9.99,paid,9.99,True
333,11,Plus,19.99,failed,0.0,False
334,11,Premium,29.99,paid,29.99,True
335,11,Basic,9.99,paid,9.99,True
336,11,Plus,19.99,paid,19.99,True
337,11,Basic,9.99,failed,0.0,False
338,11,Plus,19.99,failed,0.0,False
339,11,Basic,9.99,failed,0.0,False
340,11,Premium,29.99,failed,0.0,False
341,11,Basic,9.99,failed,0.0,False
342,11,Premium,29.99,paid,29.99,True
343,11,Plus,19.99,paid,19.99,True
344,11,Plus,19.99,paid,19.99,True
345,11,Plus,19.99,paid,19.99,True
346,11,Plus,19.99,paid,19.99,True
347,11,Premium,29.99,failed,0.0,False
348,11,Basic,9.99,failed,0.0,False
349,11,Plus,19.99,failed,0.0,False
350,11,Basic,9.99,failed,0.0,False
351,11,Plus,19.99,failed,0.0,False
352,11,Basic,9.99,failed,0.0,True
353,11,Plus,19.99,paid,19.99,True
354,11,Plus,19.99,failed,0.0,False
355,11,Basic,9.99,failed,0.0,False
356,11,Basic,9.99,failed,0.0,False
357,11,Plus,19.99,paid,19.99,True
358,11,Plus,19.99,failed,0.0,False
359,11,Basic,9.99,failed,0.0,False
360,11,Plus,19.99,failed,0.0,False
361,11,Premium,29.99,paid,29.99,True
362,11,Basic,9.99,paid,9.99,True
363,11,Basic,9.99,paid,9.99,True
364,11,Basic,9.99,paid,9.99,True
365,11,Plus,19.99,failed,0.0,False
366,11,Basic,9.99,paid,9.99,True
367,11,Plus,19.99,failed,0.0,False
368,11,Plus,19.99,failed,0.0,False
369,11,Basic,9.99,failed,0.0,True
370,11,Premium,29.99,paid,29.99,True
371,11,Plus,19.99,failed,0.0,False
372,11,Basic,9.99,failed,0.0,False
373,11,Basic,9.99,paid,9.99,True
374,11,Basic,9.99,paid,9.99,True
375,11,Basic,9.99,paid,9.99,True
376,11,Basic,9.99,paid,9.99,True
377,11,Premium,29.99,paid,29.99,True
378,11,Basic,9.99,failed,0.0,False
379,11,Basic,9.99,failed,0.0,False
380,11,Plus,19.99,failed,0.0,False
381,11,Plus,19.99,failed,0.0,False
382,11,Premium,29.99,paid,29.99,True
383,11,Plus,19.99,paid,19.99,True
384,11,Basic,9.99,failed,0.0,False
385,11,Basic,9.99,failed,0.0,False
386,11,Premium,29.99,paid,29.99,True
387,11,Plus,19.99,paid,19.99,True
388,11,Premium,29.99,paid,29.99,True
389,11,Basic,9.99,failed,0.0,False
390,11,Premium,29.99,failed,0.0,False
391,11,Plus,19.99,failed,0.0,False
392,11,Basic,9.99,failed,0.0,False
393,11,Plus,19.99,failed,0.0,False
394,11,Plus,19.99,failed,0.0,False
395,11,Basic,9.99,failed,0.0,False
396,11,Basic,9.99,paid,9.99,True
397,11,Plus,19.99,failed,0.0,False
398,11,Basic,9.99,failed,0.0,False
399,11,Basic,9.99,paid,9.99,True
400,11,Basic,9.99,paid,9.99,True
401,11,Basic,9.99,failed,0.0,False
402,11,Premium,29.99,failed,0.0,False
403,11,Plus,19.99,failed,0.0,False
404,11,Basic,9.99,failed,0.0,False
405,11,Premium,29.99,paid,29.99,True
406,11,Premium,29.99,paid,29.99,True
407,11,Basic,9.99,failed,0.0,False
408,11,Plus,19.99,failed,0.0,True
409,11,Basic,9.99,paid,9.99,True
410,11,Premium,29.99,failed,0.0,False
411,11,Plus,19.99,paid,19.99,True
412,11,Plus,19.99,failed,0.0,False
413,11,Basic,9.99,failed,0.0,False
414,11,Premium,29.99,paid,29.99,True
415,11,Basic,9.99,failed,0.0,False
416,11,Basic,9.99,failed,0.0,False
417,11,Basic,9.99,failed,0.0,False
418,11,Plus,19.99,paid,19.99,True
419,11,Basic,9.99,paid,9.99,True
420,11,Premium,29.99,failed,0.0,False
421,11,Plus,19.99,paid,19.99,True
422,11,Basic,9.99,paid,9.99,True
423,11,Basic,9.99,failed,0.0,False
424,11,Basic,9.99,paid,9.99,True
425,11,Plus,19.99,failed,0.0,False
426,11,Plus,19.99,failed,0.0,True
427,11,Basic,9.99,paid,9.99,True
428,11,Plus,19.99,paid,19.99,True
429,11,Basic,9.99,failed,0.0,False
430,11,Plus,19.99,failed,0.0,False
431,11,Premium,29.99,failed,0.0,False
432,11,Plus,19.99,failed,0.0,False
433,11,Plus,19.99,paid,19.99,True
434,11,Plus,19.99,failed,0.0,False
435,11,Basic,9.99,paid,9.99,True
436,11,Basic,9.99,paid,9.99,True
437,11,Basic,9.99,paid,9.99,True
438,11,Basic,9.99,failed,0.0,False
439,11,Plus,19.99,failed,0.0,False
440,11,Plus,19.99,paid,19.99,True
441,11,Premium,29.99,paid,29.99,True
442,11,Basic,9.99,paid,9.99,True
443,11,Plus,19.99,failed,0.0,False
444,11,Basic,9.99,paid,9.99,True
445,11,Basic,9.99,failed,0.0,False
446,11,Plus,19.99,failed,0.0,False
447,11,Premium,29.99,paid,29.99,True
448,11,Plus,19.99,failed,0.0,False
449,11,Basic,9.99,failed,0.0,False
450,11,Plus,19.99,paid,19.99,True
451,11,Basic,9.99,paid,9.99,True
452,11,Premium,29.99,failed,0.0,False
453,11,Plus,19.99,paid,19.99,True
454,11,Basic,9.99,paid,9.99,True
455,11,Basic,9.99,failed,0.0,False
456,11,Basic,9.99,failed,0.0,False
457,11,Premium,29.99,failed,0.0,False
458,11,Basic,9.99,paid,9.99,True
459,11,Plus,19.99,paid,19.99,True
460,11,Plus,19.99,failed,0.0,False
461,11,Plus,19.99,failed,0.0,False
462,11,Basic,9.99,failed,0.0,False
463,11,Premium,29.99,failed,0.0,False
464,11,Basic,9.99,failed,0.0,False
465,11,Plus,19.99,paid,19.99,True
466,11,Plus,19.99,paid,19.99,True
467,11,Plus,19.99,failed,0.0,False
468,11,Premium,29.99,failed,0.0,True
469,11,Basic,9.99,paid,9.99,True
470,11,Basic,9.99,failed,0.0,False
471,11,Basic,9.99,failed,0.0,False
472,11,Basic,9.99,paid,9.99,True
473,11,Basic,9.99,failed,0.0,False
474,11,Basic,9.99,paid,9.99,True
475,11,Basic,9.99,paid,9.99,True
476,11,Basic,9.99,failed,0.0,False
477,11,Basic,9.99,failed,0.0,False
478,11,Plus,19.99,failed,0.0,False
479,11,Plus,19.99,failed,0.0,False
480,11,Basic,9.99,paid,9.99,True
481,11,Basic,9.99,failed,0.0,False
482,11,Basic,9.99,paid,9.99,True
483,11,Plus,19.99,paid,19.99,True
484,11,Basic,9.99,failed,0.0,False
485,11,Basic,9.99,paid,9.99,True
486,11,Basic,9.99,paid,9.99,True
487,11,Basic,9.99,failed,0.0,False
488,11,Basic,9.99,failed,0.0,False
489,11,Plus,19.99,paid,19.99,True
490,11,Plus,19.99,paid,19.99,True
491,11,Plus,19.99,paid,19.99,True
492,11,Plus,19.99,paid,19.99,True
493,11,Plus,19.99,failed,0.0,False
494,11,Basic,9.99,paid,9.99,True
495,11,Plus,19.99,failed,0.0,False
496,11,Basic,9.99,paid,9.99,True
497,11,Basic,9.99,paid,9.99,True
498,11,Plus,19.99,paid,19.99,True
499,11,Basic,9.99,paid,9.99,True
500,11,Basic,9.99,failed,0.0,False
501,11,Plus,19.99,failed,0.0,False
502,11,Premium,29.99,failed,0.0,False
503,11,Premium,29.99,failed,0.0,False
504,11,Basic,9.99,failed,0.0,False
505,11,Basic,9.99,paid,9.99,True
506,11,Plus,19.99,failed,0.0,False
507,11,Basic,9.99,failed,0.0,False
508,11,Plus,19.99,paid,19.99,True
509,11,Basic,9.99,paid,9.99,True
510,11,Basic,9.99,failed,0.0,False
511,11,Basic,9.99,paid,9.99,True
512,11,Plus,19.99,paid,19.99,True
513,11,Basic,9.99,failed,0.0,False
514,11,Basic,9.99,failed,0.0,False
515,11,Basic,9.99,paid,9.99,True
516,11,Basic,9.99,paid,9.99,True
517,11,Basic,9.99,failed,0.0,False
518,11,Plus,19.99,failed,0.0,False
519,11,Basic,9.99,paid,9.99,True
520,11,Plus,19.99,paid,19.99,True
521,11,Premium,29.99,paid,29.99,True
522,11,Basic,9.99,failed,0.0,False
523,11,Basic,9.99,failed,0.0,False
524,11,Plus,19.99,paid,19.99,True
525,11,Basic,9.99,paid,9.99,True
526,11,Basic,9.99,failed,0.0,False
527,11,Premium,29.99,paid,29.99,True
528,11,Premium,29.99,failed,0.0,False
529,11,Plus,19.99,paid,19.99,True
530,11,Basic,9.99,failed,0.0,False
531,11,Plus,19.99,failed,0.0,False
532,11,Plus,19.99,failed,0.0,False
533,11,Basic,9.99,failed,0.0,False
534,11,Plus,19.99,failed,0.0,False
535,11,Basic,9.99,paid,9.99,True
536,11,Basic,9.99,paid,9.99,True
537,11,Basic,9.99,failed,0.0,False
538,11,Basic,9.99,failed,0.0,False
539,11,Basic,9.99,failed,0.0,False
540,11,Plus,19.99,paid,19.99,True
541,11,Premium,29.99,paid,29.99,True
542,11,Plus,19.99,failed,0.0,False
543,11,Plus,19.99,paid,19.99,True
544,11,Premium,29.99,failed,0.0,False
545,11,Basic,9.99,failed,0.0,False
546,11,Basic,9.99,paid,9.99,True
547,11,Basic,9.99,paid,9.99,True
548,11,Basic,9.99,paid,9.99,True
549,11,Plus,19.99,paid,19.99,True
550,11,Basic,9.99,paid,9.99,True
551,11,Basic,9.99,failed,0.0,False
552,11,Basic,9.99,paid,9.99,True
553,11,Basic,9.99,paid,9.99,True
554,11,Premium,29.99,failed,0.0,False
555,11,Basic,9.99,paid,9.99,True
556,11,Basic,9.99,failed,0.0,False
557,11,Basic,9.99,failed,0.0,False
558,11,Basic,9.99,paid,9.99,True
559,11,Plus,19.99,paid,19.99,True
560,11,Basic,9.99,failed,0.0,False
561,11,Basic,9.99,failed,0.0,False
562,11,Basic,9.99,failed,0.0,False
563,11,Plus,19.99,failed,0.0,False
564,11,Plus,19.99,failed,0.0,False
565,11,Plus,19.99,paid,19.99,True
566,11,Plus,19.99,failed,0.0,False
567,11,Plus,19.99,paid,19.99,True
568,11,Basic,9.99,paid,9.99,True
569,11,Basic,9.99,paid,9.99,True
570,11,Basic,9.99,paid,9.99,True
571,11,Basic,9.99,failed,0.0,False
572,11,Plus,19.99,failed,0.0,False
573,11,Basic,9.99,paid,9.99,True
574,11,Plus,19.99,failed,0.0,False
575,11,Premium,29.99,failed,0.0,False
576,11,Basic,9.99,paid,9.99,True
577,11,Premium,29.99,failed,0.0,False
578,11,Plus,19.99,paid,19.99,True
579,11,Premium,29.99,paid,29.99,True
580,11,Basic,9.99,paid,9.99,True
581,11,Basic,9.99,failed,0.0,False
582,11,Basic,9.99,paid,9.99,True
583,11,Basic,9.99,paid,9.99,True
584,11,Basic,9.99,paid,9.99,True
585,11,Premium,29.99,failed,0.0,False
586,11,Plus,19.99,paid,19.99,True
587,11,Basic,9.99,failed,0.0,False
588,11,Basic,9.99,paid,9.99,True
589,11,Basic,9.99,failed,0.0,False
590,11,Basic,9.99,failed,0.0,False
591,11,Premium,29.99,paid,29.99,True
592,11,Basic,9.99,failed,0.0,True
593,11,Basic,9.99,failed,0.0,False
594,11,Plus,19.99,failed,0.0,False
595,11,Basic,9.99,failed,0.0,False
596,11,Basic,9.99,failed,0.0,False
597,11,Plus,19.99,paid,19.99,True
598,11,Plus,19.99,failed,0.0,False
599,11,Premium,29.99,paid,29.99,True
600,11,Plus,19.99,failed,0.0,False
601,11,Basic,9.99,paid,9.99,True
602,11,Plus,19.99,failed,0.0,False
603,11,Premium,29.99,failed,0.0,False
604,11,Plus,19.99,failed,0.0,False
605,11,Premium,29.99,failed,0.0,False
606,11,Plus,19.99,failed,0.0,False
607,11,Premium,29.99,failed,0.0,False
608,11,Basic,9.99,failed,0.0,False
609,11,Plus,19.99,paid,19.99,True
610,11,Basic,9.99,paid,9.99,True
611,11,Plus,19.99,failed,0.0,False
612,11,Plus,19.99,paid,19.99,True
613,11,Premium,29.99,failed,0.0,False
614,11,Premium,29.99,failed,0.0,False
615,11,Basic,9.99,failed,0.0,False
616,11,Plus,19.99,failed,0.0,False
617,11,Plus,19.99,failed,0.0,False
618,11,Basic,9.99,paid,9.99,True
619,11,Basic,9.99,failed,0.0,False
620,11,Basic,9.99,paid,9.99,True
621,11,Plus,19.99,failed,0.0,False
622,11,Basic,9.99,failed,0.0,False
623,11,Premium,29.99,paid,29.99,True
624,11,Basic,9.99,failed,0.0,False
625,11,Premium,29.99,failed,0.0,False
626,11,Basic,9.99,paid,9.99,True
627,11,Plus,19.99,failed,0.0,False
628,11,Basic,9.99,paid,9.99,True
629,11,Plus,19.99,failed,0.0,False
630,11,Plus,19.99,paid,19.99,True
631,11,Premium,29.99,paid,29.99,True
632,11,Plus,19.99,failed,0.0,False
633,11,Basic,9.99,failed,0.0,False
634,11,Basic,9.99,failed,0.0,False
635,11,Basic,9.99,failed,0.0,False
636,11,Basic,9.99,failed,0.0,False
637,11,Plus,19.99,paid,19.99,True
638,11,Plus,19.99,failed,0.0,False
639,11,Plus,19.99,paid,19.99,True
640,11,Premium,29.99,failed,0.0,False
641,11,Plus,19.99,paid,19.99,True
642,11,Plus,19.99,paid,19.99,True
643,11,Basic,9.99,paid,9.99,True
644,11,Basic,9.99,failed,0.0,False
645,11,Plus,19.99,paid,19.99,True
646,11,Premium,29.99,failed,0.0,False
647,11,Basic,9.99,paid,9.99,True
648,11,Basic,9.99,failed,0.0,False
649,11,Plus,19.99,paid,19.99,True
650,11,Basic,9.99,failed,0.0,False
651,11,Basic,9.99,failed,0.0,False
652,11,Premium,29.99,paid,29.99,True
653,11,Plus,19.99,paid,19.99,True
654,11,Basic,9.99,paid,9.99,True
655,11,Premium,29.99,failed,0.0,False
656,11,Basic,9.99,failed,0.0,False
657,11,Premium,29.99,paid,29.99,True
658,11,Basic,9.99,paid,9.99,True
659,11,Plus,19.99,paid,19.99,True
660,11,Basic,9.99,paid,9.99,True
661,11,Basic,9.99,failed,0.0,False
662,11,Premium,29.99,failed,0.0,False
663,11,Basic,9.99,failed,0.0,False
664,11,Basic,9.99,paid,9.99,True
665,11,Basic,9.99,failed,0.0,False
666,11,Plus,19.99,paid,19.99,True
667,11,Plus,19.99,failed,0.0,False
668,11,Premium,29.99,paid,29.99,True
669,11,Basic,9.99,failed,0.0,False
670,11,Basic,9.99,paid,9.99,True
671,11,Basic,9.99,paid,9.99,True
672,11,Plus,19.99,paid,19.99,True
673,11,Premium,29.99,paid,29.99,True
674,11,Plus,19.99,failed,0.0,False
675,11,Plus,19.99,failed,0.0,False
676,11,Basic,9.99,failed,0.0,False
677,11,Premium,29.99,failed,0.0,False
678,11,Basic,9.99,paid,9.99,True
679,11,Basic,9.99,failed,0.0,False
680,11,Basic,9.99,paid,9.99,True
681,11,Basic,9.99,failed,0.0,False
682,11,Basic,9.99,paid,9.99,True
683,11,Basic,9.99,paid,9.99,True
684,11,Basic,9.99,failed,0.0,False
685,11,Plus,19.99,failed,0.0,False
686,11,Basic,9.99,paid,9.99,True
687,11,Basic,9.99,failed,0.0,False
688,11,Premium,29.99,paid,29.99,True
689,11,Plus,19.99,failed,0.0,False
690,11,Basic,9.99,paid,9.99,True
691,11,Basic,9.99,failed,0.0,False
692,11,Premium,29.99,failed,0.0,False
693,11,Basic,9.99,paid,9.99,True
694,11,Basic,9.99,paid,9.99,True
695,11,Premium,29.99,failed,0.0,False
696,11,Basic,9.99,paid,9.99,True
697,11,Plus,19.99,failed,0.0,False
698,11,Plus,19.99,failed,0.0,False
699,11,Plus,19.99,paid,19.99,True
700,11,Basic,9.99,failed,0.0,False
701,11,Basic,9.99,failed,0.0,True
702,11,Basic,9.99,paid,9.99,True
703,11,Basic,9.99,failed,0.0,False
704,11,Premium,29.99,failed,0.0,False
705,11,Basic,9.99,paid,9.99,True
706,11,Plus,19.99,paid,19.99,True
707,11,Plus,19.99,paid,19.99,True
708,11,Plus,19.99,failed,0.0,False
709,11,Basic,9.99,failed,0.0,False
710,11,Basic,9.99,paid,9.99,True
711,11,Premium,29.99,paid,29.99,True
712,11,Plus,19.99,paid,19.99,True
713,11,Plus,19.99,failed,0.0,False
714,11,Premium,29.99,failed,0.0,False
715,11,Plus,19.99,failed,0.0,False
716,11,Basic,9.99,failed,0.0,False
717,11,Plus,19.99,paid,19.99,True
718,11,Basic,9.99,failed,0.0,False
719,11,Plus,19.99,failed,0.0,False
720,11,Premium,29.99,paid,29.99,True
721,11,Basic,9.99,paid,9.99,True
722,11,Basic,9.99,paid,9.99,True
723,11,Basic,9.99,failed,0.0,False
724,11,Premium,29.99,paid,29.99,True
725,11,Basic,9.99,failed,0.0,False
726,11,Basic,9.99,failed,0.0,False
727,11,Basic,9.99,paid,9.99,True
728,11,Basic,9.99,paid,9.99,True
729,11,Basic,9.99,failed,0.0,False
730,11,Basic,9.99,failed,0.0,False
731,11,Basic,9.99,failed,0.0,False
732,11,Basic,9.99,paid,9.99,True
733,11,Basic,9.99,paid,9.99,True
734,11,Basic,9.99,failed,0.0,False
735,11,Basic,9.99,paid,9.99,True
736,11,Plus,19.99,paid,19.99,True
737,11,Basic,9.99,paid,9.99,True
738,11,Basic,9.99,failed,0.0,False
739,11,Basic,9.99,paid,9.99,True
740,11,Basic,9.99,failed,0.0,False
741,11,Basic,9.99,paid,9.99,True
742,11,Basic,9.99,paid,9.99,True
743,11,Premium,29.99,paid,29.99,True
744,11,Basic,9.99,paid,9.99,True
745,11,Basic,9.99,failed,0.0,False
746,11,Basic,9.99,failed,0.0,False
747,11,Basic,9.99,paid,9.99,True
748,11,Basic,9.99,paid,9.99,True
749,11,Plus,19.99,failed,0.0,False
750,11,Plus,19.99,failed,0.0,False
751,11,Basic,9.99,failed,0.0,False
752,11,Basic,9.99,failed,0.0,False
753,11,Basic,9.99,failed,0.0,False
754,11,Basic,9.99,failed,0.0,False
755,11,Plus,19.99,failed,0.0,False
756,11,Basic,9.99,failed,0.0,False
757,11,Basic,9.99,paid,9.99,True
758,11,Premium,29.99,paid,29.99,True
759,11,Basic,9.99,paid,9.99,True
760,11,Basic,9.99,failed,0.0,False
761,11,Plus,19.99,failed,0.0,False
762,11,Basic,9.99,paid,9.99,True
763,11,Basic,9.99,failed,0.0,False
764,11,Basic,9.99,failed,0.0,False
765,11,Premium,29.99,paid,29.99,True
766,11,Basic,9.99,paid,9.99,True
767,11,Basic,9.99,failed,0.0,False
768,11,Basic,9.99,paid,9.99,True
769,11,Basic,9.99,failed,0.0,False
770,11,Plus,19.99,failed,0.0,False
771,11,Basic,9.99,paid,9.99,True
772,11,Plus,19.99,failed,0.0,False
773,11,Plus,19.99,failed,0.0,False
774,11,Plus,19.99,paid,19.99,True
775,11,Basic,9.99,failed,0.0,False
776,11,Premium,29.99,failed,0.0,False
777,11,Plus,19.99,failed,0.0,False
778,11,Basic,9.99,failed,0.0,False
779,11,Plus,19.99,failed,0.0,False
780,11,Premium,29.99,failed,0.0,False
781,11,Basic,9.99,failed,0.0,False
782,11,Premium,29.99,paid,29.99,True
783,11,Basic,9.99,failed,0.0,False
784,11,Plus,19.99,paid,19.99,True
785,11,Premium,29.99,paid,29.99,True
786,11,Basic,9.99,failed,0.0,True
787,11,Plus,19.99,paid,19.99,True
788,11,Basic,9.99,paid,9.99,True
789,11,Plus,19.99,failed,0.0,False
790,11,Plus,19.99,failed,0.0,False
791,11,Basic,9.99,paid,9.99,True
792,11,Basic,9.99,failed,0.0,False
793,11,Basic,9.99,failed,0.0,False
794,11,Basic,9.99,paid,9.99,True
795,11,Basic,9.99,paid,9.99,True
796,11,Basic,9.99,failed,0.0,False
797,11,Basic,9.99,paid,9.99,True
798,11,Basic,9.99,paid,9.99,True
799,11,Plus,19.99,paid,19.99,True
800,11,Plus,19.99,failed,0.0,False
801,11,Plus,19.99,failed,0.0,False
802,11,Basic,9.99,failed,0.0,False
803,11,Premium,29.99,failed,0.0,False
804,11,Plus,19.99,failed,0.0,False
805,11,Basic,9.99,paid,9.99,True
806,11,Basic,9.99,paid,9.99,True
807,11,Plus,19.99,failed,0.0,False
808,11,Basic,9.99,paid,9.99,True
809,11,Basic,9.99,failed,0.0,False
810,11,Premium,29.99,paid,29.99,True
811,11,Basic,9.99,failed,0.0,False
812,11,Basic,9.99,failed,0.0,False
813,11,Premium,29.99,failed,0.0,False
814,11,Plus,19.99,failed,0.0,False
815,11,Basic,9.99,failed,0.0,False
816,11,Premium,29.99,failed,0.0,False
817,11,Premium,29.99,paid,29.99,True
818,11,Basic,9.99,failed,0.0,False
819,11,Plus,19.99,paid,19.99,True
820,11,Basic,9.99,failed,0.0,False
821,11,Basic,9.99,paid,9.99,True
822,11,Plus,19.99,paid,19.99,True
823,11,Basic,9.99,paid,9.99,True
824,11,Plus,19.99,failed,0.0,False
825,11,Plus,19.99,paid,19.99,True
826,11,Basic,9.99,failed,0.0,False
827,11,Plus,19.99,paid,19.99,True
828,11,Basic,9.99,paid,9.99,True
829,11,Premium,29.99,failed,0.0,False
830,11,Basic,9.99,paid,9.99,True
831,11,Plus,19.99,paid,19.99,True
832,11,Plus,19.99,paid,19.99,True
833,11,Basic,9.99,failed,0.0,False
834,11,Plus,19.99,paid,19.99,True
835,11,Plus,19.99,failed,0.0,False
836,11,Plus,19.99,failed,0.0,True
837,11,Plus,19.99,failed,0.0,True
838,11,Premium,29.99,failed,0.0,False
839,11,Basic,9.99,paid,9.99,True
840,11,Basic,9.99,paid,9.99,True
841,11,Basic,9.99,failed,0.0,False
842,11,Plus,19.99,paid,19.99,True
843,11,Basic,9.99,paid,9.99,True
844,11,Basic,9.99,failed,0.0,False
845,11,Basic,9.99,paid,9.99,True
846,11,Premium,29.99,failed,0.0,False
847,11,Basic,9.99,failed,0.0,False
848,11,Plus,19.99,paid,19.99,True
849,11,Basic,9.99,failed,0.0,False
850,11,Premium,29.99,paid,29.99,True
